smartphone_brand,target_title,target_url,target_price,target_star_text,quantity_bought_mouth,quantity_bought_mouth_level,target_price_price,target_price_unit,target_star_text_average,target_star_text_max
LG,"LG G3,Silk White 32GB(Verizon Wireless)",https://www.amazon.com/-/zh_TW/G3-Silk-White-Verizon-Wireless/dp/B00L9OUF7O/ref=sr_1_78?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759945&refinements=p_89%3ALG%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-78,,4.1 顆星，最高 5 顆星,,0,,,4.1,5.0
LG,LG Q7+ Plus Q610 (64GB、Single-SIM、Android、5.5 吋) 工廠解鎖 4G/LTE 智慧型手機 (摩洛哥藍) - 國際版,https://www.amazon.com/-/zh_TW/Plus-Q610-64GB%E3%80%81Single-SIM%E3%80%81Android%E3%80%815-5-%E5%B7%A5%E5%BB%A0%E8%A7%A3%E9%8E%96-%E6%99%BA%E6%85%A7%E5%9E%8B%E6%89%8B%E6%A9%9F/dp/B07FBWVGQF/ref=sr_1_79?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759945&refinements=p_89%3ALG%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-79,,4.0 顆星，最高 5 顆星,,0,,,4.0,5.0
LG,"LG Nexus 5 D820 16GB Unlocked GSM 4G LTE Quad-Core Android Smartphone w/ 5"" True HD IPS+ Multi-Touchscreen -White",https://www.amazon.com/-/zh_TW/D820/dp/B00GNJHRNU/ref=sr_1_80?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759945&refinements=p_89%3ALG%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-80,,3.5 顆星，最高 5 顆星,,0,,,3.5,5.0
LG,"LG KP500 Cookie Unlocked Phone with 3.2 MP Camera and Digital Media Player--International Version (Black), No-Warranty",https://www.amazon.com/-/zh_TW/KP500-Black/dp/B001MRZY3S/ref=sr_1_81?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759945&refinements=p_89%3ALG%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-81,,4.0 顆星，最高 5 顆星,,0,,,4.0,5.0
LG,"LG V20 64GB H918 - T-Mobile 解鎖,適用於所有 GSM 電信業者(泰坦灰色)",https://www.amazon.com/-/zh_TW/LG-V20-64GB-H918-T-Mobile/dp/B01N1P0KCN/ref=sr_1_82?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759945&refinements=p_89%3ALG%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-82,,4.1 顆星，最高 5 顆星,,0,,,4.1,5.0
LG,LG Phoenix 2 鎖定 AT&T 預付(美國保固) 4g Lte Gsm 5 吋 HD 16GB 8Mp Led Flash + 5mp Android 6.0,https://www.amazon.com/-/zh_TW/Phoenix-%E7%BE%8E%E5%9C%8B%E4%BF%9D%E5%9B%BA-16GB-Flash-Android/dp/B01G4W0I72/ref=sr_1_83?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759945&refinements=p_89%3ALG%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-83,,4.1 顆星，最高 5 顆星,,0,,,4.1,5.0
LG,LG X Power - 預付款 - 電信業者鎖定 - Boost Mobile,https://www.amazon.com/-/zh_TW/LG-Power-%E9%9B%BB%E4%BF%A1%E6%A5%AD%E8%80%85%E9%8E%96%E5%AE%9A-Boost-Mobile/dp/B01LZTGPAO/ref=sr_1_84?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759945&refinements=p_89%3ALG%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-84,,4.1 顆星，最高 5 顆星,,0,,,4.1,5.0
LG,LG K22 4G LTE 解鎖 GSM (At&T/Tmobile/Cricket/Mint) 拉丁 32GB 2GB Ram 6.2 吋 Android 10 (Titan),https://www.amazon.com/-/zh_TW/K22-Tmobile-Cricket-Android-Titan/dp/B08KSFC9J2/ref=sr_1_85?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759945&refinements=p_89%3ALG%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-85,,3.4 顆星，最高 5 顆星,,0,,,3.4,5.0
LG,G3 Beat D722J 8GB Unlocked GSM Quad-Core Android Smartphone w/ 8MP Camera - Silk White - not 4G LTE (International Version),https://www.amazon.com/-/zh_TW/LGD72SWV/dp/B00T5M1VYI/ref=sr_1_86?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759945&refinements=p_89%3ALG%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-86,,3.8 顆星，最高 5 顆星,,0,,,3.8,5.0
LG,"LG G3 Stylus 3G D690, Dual Sim, 8GB, Unlocked (White) - International Version (No Warranty)",https://www.amazon.com/-/zh_TW/D690/dp/B00TJ6HNQA/ref=sr_1_87?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759945&refinements=p_89%3ALG%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-87,,3.7 顆星，最高 5 顆星,,0,,,3.7,5.0
LG,"LG Google Nexus 5 D821 原廠解鎖,16GB,白色 - 美國無 4G - 國際版本 無保固",https://www.amazon.com/-/zh_TW/Google-Nexus-D821-%E5%8E%9F%E5%BB%A0%E8%A7%A3%E9%8E%96-16GB/dp/B00GG61V5U/ref=sr_1_88?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759945&refinements=p_89%3ALG%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-88,,4.2 顆星，最高 5 顆星,,0,,,4.2,5.0
LG,LG Stylo 2 預付電信業者鎖定 - 零售包裝 (Virgin Mobile),https://www.amazon.com/-/zh_TW/LG-Stylo-%E9%A0%90%E4%BB%98%E9%9B%BB%E4%BF%A1%E6%A5%AD%E8%80%85%E9%8E%96%E5%AE%9A-Virgin-Mobile/dp/B01FSVN3W2/ref=sr_1_89?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759945&refinements=p_89%3ALG%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-89,,4.2 顆星，最高 5 顆星,,0,,,4.2,5.0
LG,LG Volt 2 (No Contract) Boost Mobile,https://www.amazon.com/-/zh_TW/LGLS751ABB/dp/B011ERMA0K/ref=sr_1_90?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759945&refinements=p_89%3ALG%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-90,,4.1 顆星，最高 5 顆星,,0,,,4.1,5.0
LG,"LG Q60 (64GB、3GB RAM) 6.3 吋 HD+、AI Cam、US + Global 4G LTE GSM 原廠解鎖 - LM-X525HA - 國際型號 (黑色,64GB)",https://www.amazon.com/-/zh_TW/Q60-64GB%E3%80%813GB-Cam%E3%80%81US-Global-%E5%8E%9F%E5%BB%A0%E8%A7%A3%E9%8E%96/dp/B08D69YNL5/ref=sr_1_91?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759945&refinements=p_89%3ALG%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-91,,4.5 顆星，最高 5 顆星,,0,,,4.5,5.0
LG,LG Volt Black (Boost Mobile),https://www.amazon.com/-/zh_TW/Boost-Volt/dp/B00K8CS8VS/ref=sr_1_92?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759945&refinements=p_89%3ALG%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-92,,4.0 顆星，最高 5 顆星,,0,,,4.0,5.0
LG,"LG G3 Vigor, Metallic Black 8GB (Sprint) 8GB 黑色",https://www.amazon.com/-/zh_TW/G3-Vigor-Metallic-Black-Sprint/dp/B00NKR9YBG/ref=sr_1_93?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759945&refinements=p_89%3ALG%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-93,,3.4 顆星，最高 5 顆星,,0,,,3.4,5.0
FOSSIBOT,"FOSSIBOT 堅固智慧型手機,10600mAh 電池 堅固手機 123dB 最響亮的喇叭 解鎖手機 7+64GB 5.5 吋 HD+ 堅固智慧型手機解鎖 IP68 防水手機 Android 12 24+8MP 相機 OTG F101",https://www.amazon.com/-/zh_TW/FOSSIBOT-%E5%A0%85%E5%9B%BA%E6%99%BA%E6%85%A7%E5%9E%8B%E6%89%8B%E6%A9%9F-10600mAh-%E5%A0%85%E5%9B%BA%E6%99%BA%E6%85%A7%E5%9E%8B%E6%89%8B%E6%A9%9F%E8%A7%A3%E9%8E%96-Android/dp/B0BZTXPYGG/ref=sr_1_1?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759949&refinements=p_89%3AFOSSIBOT%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-1,US$149.99,3.8 顆星，最高 5 顆星,,0,149.99,US,3.8,5.0
FOSSIBOT,"FOSSIBOT F101 Pro 戶外堅固智慧型手機 Android 13-10600 mAh 電池手機解鎖,15 (8+7) GB RAM + 128GB ROM,24MP 相機,5.45 吋 HD + 顯示器,IP68 防水手機/4G",https://www.amazon.com/-/zh_TW/FOSSIBOT-F101-%E6%88%B6%E5%A4%96%E5%A0%85%E5%9B%BA%E6%99%BA%E6%85%A7%E5%9E%8B%E6%89%8B%E6%A9%9F-Android-13-10600/dp/B0CNRPXR93/ref=sr_1_2?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759949&refinements=p_89%3AFOSSIBOT%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-2,US$199.99,4.6 顆星，最高 5 顆星,,0,199.99,US,4.6,5.0
FNCOCO,"l15 Pro Max 智慧型手機,6+256GB 解鎖手機,Android 13.0 手機,6.8 吋 HD 螢幕,6800 mAh Battey,64MP+32MP 相機,支援雙 SIM 卡/臉部識別/指紋鎖(金色)",https://www.amazon.com/-/zh_TW/FNCOCO-%E6%99%BA%E6%85%A7%E5%9E%8B%E6%89%8B%E6%A9%9F-256GB-Android-Battey/dp/B0CQ4F2DY4/ref=sr_1_1?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759959&refinements=p_89%3AFNCOCO%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-1,US$169.99,3.2 顆星，最高 5 顆星,過去一個月有50個以上顧客購買,50,169.99,US,3.2,5.0
FNCOCO,"l15 Pro Max 解鎖手機,Android 13.0 手機,5G 智慧型手機,Snapdragon8 Gen3,6GB +256GB 附 64GB 記憶卡 7 吋 HD 螢幕 6800mAh 電池,32MP+64MP 相機,支援雙 SIM 卡/臉(金色)",https://www.amazon.com/-/zh_TW/FNCOCO-l15-Android-Snapdragon8-6800mAh/dp/B0CP85N2M8/ref=sr_1_2?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759959&refinements=p_89%3AFNCOCO%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-2,US$149.98,1.9 顆星，最高 5 顆星,,0,149.98,US,1.9,5.0
BDWJW,"C23 Ultra 5G 解鎖智慧型手機,6GB+256GB 完全解鎖手機,適用於 Android 13、7 吋解鎖手機,6800mAh, 48MP+108MP 雙鏡頭/雙 SIM 卡/指紋鎖/Face ID 5G 手機(黑色)",https://www.amazon.com/-/zh_TW/sspa/click?ie=UTF8&spc=MTo3MjcyNjc4NTE3MzQ4MDQyOjE3MDc3NTk5NjI6c3BfYXRmOjMwMDA4MzY1MTAwMDgwMjo6MDo6&url=%2FBDWJW-%25E8%25A7%25A3%25E9%258E%2596%25E6%2599%25BA%25E6%2585%25A7%25E5%259E%258B%25E6%2589%258B%25E6%25A9%259F-%25E5%25AE%258C%25E5%2585%25A8%25E8%25A7%25A3%25E9%258E%2596%25E6%2589%258B%25E6%25A9%259F-Android-6800mAh%2Fdp%2FB0CMYTWH8P%2Fref%3Dsr_1_1_sspa%3Fcrid%3D2FI25L7UURJFL%26keywords%3D%25E6%2589%258B%25E6%25A9%259F%26qid%3D1707759962%26refinements%3Dp_89%253ABDWJW%252Cp_36%253A5000-%26rnid%3D2528832011%26s%3Dwireless%26sprefix%3D%252Caps%252C452%26sr%3D1-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,US$188.88,3.3 顆星，最高 5 顆星,過去一個月有100個以上顧客購買,100,188.88,US,3.3,5.0
BDWJW,"C23 Ultra 5G 解鎖智慧型手機,6GB+256GB 完全解鎖手機,適用於 Android 13、7 吋解鎖手機,6800mAh, 48MP+108MP 雙鏡頭/雙 SIM 卡/指紋鎖/Face ID 5G 手機(紫色)",https://www.amazon.com/-/zh_TW/BDWJW-%E8%A7%A3%E9%8E%96%E6%99%BA%E6%85%A7%E5%9E%8B%E6%89%8B%E6%A9%9F-%E5%AE%8C%E5%85%A8%E8%A7%A3%E9%8E%96%E6%89%8B%E6%A9%9F-Android-6800mAh/dp/B0CQZ13V8S/ref=sr_1_2?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759962&refinements=p_89%3ABDWJW%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-2,US$188.88,3.3 顆星，最高 5 顆星,,0,188.88,US,3.3,5.0
BDWJW,"I14 Pro Max 5G 解鎖智慧型手機,6GB+256GB,適用於 Android 13、7 吋 FHD 解鎖手機,6800mAh, 電池快速充電,48MP+108MP 雙攝像頭/雙SIM/Face ID 5G 手機(自然灰色)",https://www.amazon.com/-/zh_TW/I14-%E8%A7%A3%E9%8E%96%E6%99%BA%E6%85%A7%E5%9E%8B%E6%89%8B%E6%A9%9F-Android-6800mAh-%E9%9B%BB%E6%B1%A0%E5%BF%AB%E9%80%9F%E5%85%85%E9%9B%BB/dp/B0CPVVQYZR/ref=sr_1_3?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759962&refinements=p_89%3ABDWJW%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-3,US$158.99,4.5 顆星，最高 5 顆星,,0,158.99,US,4.5,5.0
BDWJW,"I14 Pro Max 5G 解鎖智慧型手機,6GB+256GB 完全解鎖手機,適用於 Android 13、7 吋解鎖手機,6800mAh, 48MP+108MP 雙鏡頭/雙 SIM 卡/指紋鎖/Face ID 5G 手機(藍色)",https://www.amazon.com/-/zh_TW/I14-Pro-Max-%E8%A7%A3%E9%8E%96%E6%99%BA%E6%85%A7%E5%9E%8B%E6%89%8B%E6%A9%9F-Android/dp/B0CJDD7KR4/ref=sr_1_4?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759962&refinements=p_89%3ABDWJW%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-4,US$158.88,1.5 顆星，最高 5 顆星,,0,158.88,US,1.5,5.0
BDWJW,"I14 Pro Max 5G 解鎖智慧型手機,6GB+256GB,適用於 Android 13、7 吋 FHD 解鎖手機,6800mAh, 電池快速充電,48MP+108MP 雙攝像頭/雙SIM/Face ID 5G 手機(金色)",https://www.amazon.com/-/zh_TW/sspa/click?ie=UTF8&spc=MTo3MjcyNjc4NTE3MzQ4MDQyOjE3MDc3NTk5NjI6c3BfbXRmOjMwMDA4ODYwMTcxNzQwMjo6MDo6&url=%2FI14-%25E8%25A7%25A3%25E9%258E%2596%25E6%2599%25BA%25E6%2585%25A7%25E5%259E%258B%25E6%2589%258B%25E6%25A9%259F-Android-6800mAh-%25E9%259B%25BB%25E6%25B1%25A0%25E5%25BF%25AB%25E9%2580%259F%25E5%2585%2585%25E9%259B%25BB%2Fdp%2FB0CQZ2NSSB%2Fref%3Dsr_1_5_sspa%3Fcrid%3D2FI25L7UURJFL%26keywords%3D%25E6%2589%258B%25E6%25A9%259F%26qid%3D1707759962%26refinements%3Dp_89%253ABDWJW%252Cp_36%253A5000-%26rnid%3D2528832011%26s%3Dwireless%26sprefix%3D%252Caps%252C452%26sr%3D1-5-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,US$158.99,4.5 顆星，最高 5 顆星,,0,158.99,US,4.5,5.0
BDWJW,"I14 Pro Max 5G 解鎖智慧型手機,6GB+256GB 完全解鎖手機,適用於 Android 13、7 吋解鎖手機,6800mAh, 48MP+108MP 雙鏡頭/雙 SIM 卡/指紋鎖/Face ID 5G 手機(金色)",https://www.amazon.com/-/zh_TW/sspa/click?ie=UTF8&spc=MTo3MjcyNjc4NTE3MzQ4MDQyOjE3MDc3NTk5NjI6c3BfbXRmOjMwMDA2OTMxNDY2MzEwMjo6MDo6&url=%2FI14-Pro-Max-%25E8%25A7%25A3%25E9%258E%2596%25E6%2599%25BA%25E6%2585%25A7%25E5%259E%258B%25E6%2589%258B%25E6%25A9%259F-Android%2Fdp%2FB0CJCRGHWB%2Fref%3Dsr_1_6_sspa%3Fcrid%3D2FI25L7UURJFL%26keywords%3D%25E6%2589%258B%25E6%25A9%259F%26qid%3D1707759962%26refinements%3Dp_89%253ABDWJW%252Cp_36%253A5000-%26rnid%3D2528832011%26s%3Dwireless%26sprefix%3D%252Caps%252C452%26sr%3D1-6-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,US$158.88,1.5 顆星，最高 5 顆星,,0,158.88,US,1.5,5.0
Sefwon,"解鎖智慧型手機,GT10 PRO Android 13 手機,2023 雙 SIM 卡,8GB+128GB,13MP+50MP 相機,機械設計白色",https://www.amazon.com/-/zh_TW/Sefwon-%E8%A7%A3%E9%8E%96%E6%99%BA%E6%85%A7%E5%9E%8B%E6%89%8B%E6%A9%9F-Android-128GB-%E6%A9%9F%E6%A2%B0%E8%A8%AD%E8%A8%88%E7%99%BD%E8%89%B2/dp/B0CNH4K5K5/ref=sr_1_1?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759967&refinements=p_89%3ASefwon%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-1,US$99.99,2.9 顆星，最高 5 顆星,,0,99.99,US,2.9,5.0
Sefwon,解鎖 Android 手機 2023 Android 13 智慧型手機 動態島嶼 4GB+128GB 8 核心手機 50MP+13MP 相機 6.6 吋 HD 螢幕 長電池壽命 手機 附 4G 雙卡 (海軍藍),https://www.amazon.com/-/zh_TW/Android-2023-%E6%99%BA%E6%85%A7%E5%9E%8B%E6%89%8B%E6%A9%9F-128GB-%E9%95%B7%E9%9B%BB%E6%B1%A0%E5%A3%BD%E5%91%BD/dp/B0CMQKGDC1/ref=sr_1_2?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759967&refinements=p_89%3ASefwon%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-2,US$104.99,2.7 顆星，最高 5 顆星,,0,104.99,US,2.7,5.0
Sefwon,"Unlocked Cell Phones I24 Ultra 5G Phone Android 13 Smart Phone with Build-in Pen, 8GB+256GB/6.8"" Display/50MP+24MP Camera/6500 mAh (Titanium White)",https://www.amazon.com/-/zh_TW/dp/B0CTCLD48K/ref=sr_1_3?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759967&refinements=p_89%3ASefwon%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-3,US$199.99,5.0 顆星，最高 5 顆星,,0,199.99,US,5.0,5.0
Sefwon,"解鎖 Android 手機,C20 PRO Android 13 手機,2023 4G 手機,8GB+128GB,13MP+50MP 相機,5000mAh 長效電池壽命獨特設計(Biack)",https://www.amazon.com/-/zh_TW/Sefwon-Android-128GB-5000mAh-%E9%95%B7%E6%95%88%E9%9B%BB%E6%B1%A0%E5%A3%BD%E5%91%BD%E7%8D%A8%E7%89%B9%E8%A8%AD%E8%A8%88/dp/B0CN52C48S/ref=sr_1_4?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759967&refinements=p_89%3ASefwon%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-4,US$99.99,2.4 顆星，最高 5 顆星,,0,99.99,US,2.4,5.0
Sefwon,"解鎖 Android 手機 S23 Ultra 手機 2023 Android 13 手機 附 SS 筆 8GB+256GB,7 吋顯示器,50MP+13MP 相機 6500 mAh 4G 雙 SIM 卡(黑色)",https://www.amazon.com/-/zh_TW/Android-Ultra-2023-256GB-%E5%90%8B%E9%A1%AF%E7%A4%BA%E5%99%A8/dp/B0CMXK75SL/ref=sr_1_5?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759967&refinements=p_89%3ASefwon%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-5,US$189.99,1.7 顆星，最高 5 顆星,,0,189.99,US,1.7,5.0
Sefwon,解鎖 Android 手機 Android 13 智慧型手機 8 核心 8GB+128GB 手機 13MP+50MP 相機像素 5000mAh 電池 適用於延長待機時間 6.6 吋 HD 螢幕 手機 4G 雙 SIM 卡功能和灰色,https://www.amazon.com/-/zh_TW/Android-%E6%99%BA%E6%85%A7%E5%9E%8B%E6%89%8B%E6%A9%9F-5000mAh-%E9%81%A9%E7%94%A8%E6%96%BC%E5%BB%B6%E9%95%B7%E5%BE%85%E6%A9%9F%E6%99%82%E9%96%93-%E5%8D%A1%E5%8A%9F%E8%83%BD%E5%92%8C%E7%81%B0%E8%89%B2/dp/B0CN3P7ZKD/ref=sr_1_6?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759967&refinements=p_89%3ASefwon%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-6,US$119.99,3.0 顆星，最高 5 顆星,,0,119.99,US,3.0,5.0
Sefwon,I14 ProMax Unlocked Android Phone Smartphone 8-core 8GB+256GB Cell Phone 13MP+50MP Camera Pixels 5000mAh Battery for Extended Standby 6.7-inch HD Screen Mobile Phone 4G Dual SIM Card (Black),https://www.amazon.com/-/zh_TW/I14-PROMAX/dp/B0CSG4GLNS/ref=sr_1_7?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759967&refinements=p_89%3ASefwon%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-7,US$149.99,5.0 顆星，最高 5 顆星,,0,149.99,US,5.0,5.0
Sefwon,I15 PROMAX Unlocked Android Phone 5G Cell Phone with 8GB+256GB Dynamic Island and Titanium Design Smart Phones 6.8“ HD Screen 50MP+24MP Camera 6800 mAh Long Battery Dual SIM Phone (Blue.),https://www.amazon.com/-/zh_TW/dp/B0CRHN2TVZ/ref=sr_1_8?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759967&refinements=p_89%3ASefwon%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-8,US$199.99,5.0 顆星，最高 5 顆星,,0,199.99,US,5.0,5.0
Sefwon,"Unlocked Cell Phone,I15 ProMAX Smartphone 6.7"" HD Screen Unlocked Android Phones, 8GB+256GB Android 13.0 Dual SIM/50MP+13MP/5000 mAh/GPS (White)",https://www.amazon.com/-/zh_TW/dp/B0CSKQ2Z1Y/ref=sr_1_9?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759967&refinements=p_89%3ASefwon%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-9,US$199.99,,,0,199.99,US,,
Sefwon,"Unlocked Phones I15 ProMAX Unlocked Cell Phones 8GB+256GB | 6.7"" Display | 13MP+50MP HD Camera | Android 13 | 6800mAH | 5G Dual SIM Smart Phone (Black)",https://www.amazon.com/-/zh_TW/dp/B0CSKRXHZQ/ref=sr_1_10?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759967&refinements=p_89%3ASefwon%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-10,US$199.99,,,0,199.99,US,,
Sefwon,A23 5G Unlocked Android Phone A23 5G 8-Core Phone Android 13 Smartphone 8GB+256GB Phone 6800 mAh Large Battery 6.7-inch HD Unlocked Phone 50MP+24MP Camera 5G Dual SIM (Green),https://www.amazon.com/-/zh_TW/A23-5G/dp/B0CT5GLRQ1/ref=sr_1_11?crid=2FI25L7UURJFL&keywords=%E6%89%8B%E6%A9%9F&qid=1707759967&refinements=p_89%3ASefwon%2Cp_36%3A5000-&rnid=2528832011&s=wireless&sprefix=%2Caps%2C452&sr=1-11,US$199.99,5.0 顆星，最高 5 顆星,,0,199.99,US,5.0,5.0
Sefwon,解鎖 Android 手機 2023 Android 13 智慧型手機 動態島嶼 4GB+128GB 8 核心手機 50MP+13MP 相機 6.6 吋 HD 螢幕 長電池壽命 手機 附 4G 雙卡 (金色),https://www.amazon.com/-/zh_TW/sspa/click?ie=UTF8&spc=MTozNjA5MDM0MTk3MTcxMDQyOjE3MDc3NTk5Njk6c3BfYXRmX25leHQ6MzAwMDk0NDA3NTYzMjAyOjowOjo&url=%2FAndroid-2023-%25E6%2599%25BA%25E6%2585%25A7%25E5%259E%258B%25E6%2589%258B%25E6%25A9%259F-128GB-%25E9%2595%25B7%25E9%259B%25BB%25E6%25B1%25A0%25E5%25A3%25BD%25E5%2591%25BD%2Fdp%2FB0CHYNTFNB%2Fref%3Dsr_1_25_sspa%3Fcrid%3D2FI25L7UURJFL%26keywords%3D%25E6%2589%258B%25E6%25A9%259F%26qid%3D1707759969%26refinements%3Dp_89%253ASefwon%252Cp_36%253A5000-%26rnid%3D2528832011%26s%3Dwireless%26sprefix%3D%252Caps%252C452%26sr%3D1-25-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,US$109.99,2.7 顆星，最高 5 顆星,,0,109.99,US,2.7,5.0
